2024,Bihar,BUXUR - BR44( 01-FEB-2018 ),3,LIGHT GOODS VEHICLE,24,19,33,9,,,,,,,,,85
2024,Bihar,BUXUR - BR44( 01-FEB-2018 ),4,LIGHT MOTOR VEHICLE,119,100,102,56,,,,,,,,,377
2024,Bihar,BUXUR - BR44( 01-FEB-2018 ),5,LIGHT PASSENGER VEHICLE,6,3,14,8,,,,,,,,,31
2024,Bihar,BUXUR - BR44( 01-FEB-2018 ),6,MEDIUM MOTOR VEHICLE,1,2,1,2,,,,,,,,,6
2024,Bihar,BUXUR - BR44( 01-FEB-2018 ),7,MEDIUM PASSENGER VEHICLE,0,0,1,0,,,,,,,,,1
2024,Bihar,BUXUR - BR44( 01-FEB-2018 ),8,OTHER THAN MENTIONED ABOVE,3,5,11,4,,,,,,,,,23
2024,Bihar,BUXUR - BR44( 01-FEB-2018 ),9,THREE WHEELER(T),137,73,166,59,,,,,,,,,435
2024,Bihar,BUXUR - BR44( 01-FEB-2018 ),10,TWO WHEELER(NT),980,"1,047","1,268",895,,,,,,,,,"4,190"
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),1,HEAVY GOODS VEHICLE,5,2,12,11,,,,,,,,,30
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),2,HEAVY MOTOR VEHICLE,0,1,0,1,,,,,,,,,2
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),3,LIGHT GOODS VEHICLE,60,32,45,22,,,,,,,,,159
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),4,LIGHT MOTOR VEHICLE,132,119,129,68,,,,,,,,,448
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),5,LIGHT PASSENGER VEHICLE,6,1,7,7,,,,,,,,,21
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),6,MEDIUM MOTOR VEHICLE,2,2,3,1,,,,,,,,,8
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),7,MEDIUM PASSENGER VEHICLE,0,3,1,1,,,,,,,,,5
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),8,OTHER THAN MENTIONED ABOVE,0,0,1,0,,,,,,,,,1
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),9,THREE WHEELER(T),341,289,268,146,,,,,,,,,"1,044"
2024,Bihar,CHAPARA - BR4( 29-JAN-2018 ),10,TWO WHEELER(NT),"1,927","2,596","2,530","2,640",,,,,,,,,"9,693"
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),1,HEAVY GOODS VEHICLE,2,8,4,2,,,,,,,,,16
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),2,HEAVY MOTOR VEHICLE,0,1,4,0,,,,,,,,,5
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),3,LIGHT GOODS VEHICLE,100,109,107,58,,,,,,,,,374
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),4,LIGHT MOTOR VEHICLE,266,236,279,149,,,,,,,,,930
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),5,LIGHT PASSENGER VEHICLE,12,10,18,8,,,,,,,,,48
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),6,MEDIUM GOODS VEHICLE,9,9,7,3,,,,,,,,,28
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),7,MEDIUM MOTOR VEHICLE,6,5,11,4,,,,,,,,,26
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),8,MEDIUM PASSENGER VEHICLE,3,1,4,2,,,,,,,,,10
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),9,THREE WHEELER(T),395,275,319,169,,,,,,,,,"1,158"
2024,Bihar,DARBHANGA - BR7( 30-JAN-2018 ),10,TWO WHEELER(NT),"2,091","2,764","4,521","2,491",,,,,,,,,"11,867"
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),1,HEAVY GOODS VEHICLE,22,27,30,25,,,,,,,,,104
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),2,HEAVY MOTOR VEHICLE,0,0,2,1,,,,,,,,,3
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),3,HEAVY PASSENGER VEHICLE,4,3,4,2,,,,,,,,,13
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),4,LIGHT GOODS VEHICLE,135,119,132,53,,,,,,,,,439
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),5,LIGHT MOTOR VEHICLE,412,435,382,218,,,,,,,,,"1,447"
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),6,LIGHT PASSENGER VEHICLE,14,16,17,6,,,,,,,,,53
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),7,MEDIUM GOODS VEHICLE,1,1,0,1,,,,,,,,,3
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),8,MEDIUM MOTOR VEHICLE,6,4,4,1,,,,,,,,,15
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),9,MEDIUM PASSENGER VEHICLE,6,7,9,1,,,,,,,,,23
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),10,OTHER THAN MENTIONED ABOVE,0,0,6,2,,,,,,,,,8
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),11,THREE WHEELER(T),467,474,509,193,,,,,,,,,"1,643"
2024,Bihar,GAYA - BR2( 06-SEP-2017 ),12,TWO WHEELER(NT),"2,811","3,206","4,346","4,253",,,,,,,,,"14,616"
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),1,HEAVY GOODS VEHICLE,82,85,148,100,,,,,,,,,415
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),2,HEAVY PASSENGER VEHICLE,9,11,20,6,,,,,,,,,46
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),3,LIGHT GOODS VEHICLE,29,24,21,3,,,,,,,,,77
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),4,LIGHT MOTOR VEHICLE,178,187,162,91,,,,,,,,,618
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),5,LIGHT PASSENGER VEHICLE,5,8,2,1,,,,,,,,,16
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),6,MEDIUM MOTOR VEHICLE,4,3,6,0,,,,,,,,,13
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),7,MEDIUM PASSENGER VEHICLE,0,0,1,0,,,,,,,,,1
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),8,OTHER THAN MENTIONED ABOVE,2,1,2,2,,,,,,,,,7
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),9,THREE WHEELER(T),196,158,178,110,,,,,,,,,642
2024,Bihar,GOPALGANJ - BR28( 08-JUN-2017 ),10,TWO WHEELER(NT),"1,354","1,644","2,034","1,496",,,,,,,,,"6,528"
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),1,HEAVY GOODS VEHICLE,2,3,1,2,,,,,,,,,8
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),2,HEAVY MOTOR VEHICLE,0,0,0,1,,,,,,,,,1
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),3,LIGHT GOODS VEHICLE,52,55,75,37,,,,,,,,,219
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),4,LIGHT MOTOR VEHICLE,45,37,54,16,,,,,,,,,152
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),5,LIGHT PASSENGER VEHICLE,6,3,6,7,,,,,,,,,22
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),6,MEDIUM MOTOR VEHICLE,0,0,0,2,,,,,,,,,2
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),7,MEDIUM PASSENGER VEHICLE,1,0,0,1,,,,,,,,,2
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),8,OTHER THAN MENTIONED ABOVE,2,0,1,0,,,,,,,,,3
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),9,THREE WHEELER(T),132,128,147,63,,,,,,,,,470
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),10,TWO WHEELER(NT),998,"1,173","1,900","1,080",,,,,,,,,"5,151"
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),1,HEAVY GOODS VEHICLE,4,1,4,5,,,,,,,,,14
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),2,LIGHT GOODS VEHICLE,41,24,28,5,,,,,,,,,98
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),3,LIGHT MOTOR VEHICLE,9,18,18,9,,,,,,,,,54
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),4,LIGHT PASSENGER VEHICLE,0,0,2,0,,,,,,,,,2
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),5,MEDIUM MOTOR VEHICLE,2,0,2,1,,,,,,,,,5
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),6,MEDIUM PASSENGER VEHICLE,0,1,0,0,,,,,,,,,1
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),7,THREE WHEELER(T),64,82,67,39,,,,,,,,,252
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),8,TWO WHEELER(NT),399,433,728,456,,,,,,,,,"2,016"
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),1,HEAVY GOODS VEHICLE,0,0,3,0,,,,,,,,,3
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),2,LIGHT GOODS VEHICLE,71,72,69,45,,,,,,,,,257
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),3,LIGHT MOTOR VEHICLE,38,43,50,28,,,,,,,,,159
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),4,LIGHT PASSENGER VEHICLE,7,4,4,3,,,,,,,,,18
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),5,MEDIUM GOODS VEHICLE,0,0,0,1,,,,,,,,,1
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),6,MEDIUM MOTOR VEHICLE,0,1,0,0,,,,,,,,,1
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),7,MEDIUM PASSENGER VEHICLE,0,1,0,1,,,,,,,,,2
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),8,OTHER THAN MENTIONED ABOVE,0,1,6,1,,,,,,,,,8
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),9,THREE WHEELER(T),235,200,233,98,,,,,,,,,766
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),10,TWO WHEELER(NT),"2,532","2,955","2,932","1,683",,,,,,,,,"10,102"
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),1,HEAVY GOODS VEHICLE,1,1,0,0,,,,,,,,,2
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),2,LIGHT GOODS VEHICLE,31,31,44,26,,,,,,,,,132
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),3,LIGHT MOTOR VEHICLE,27,25,34,12,,,,,,,,,98
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),4,LIGHT PASSENGER VEHICLE,1,3,1,1,,,,,,,,,6
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),5,MEDIUM PASSENGER VEHICLE,0,1,3,0,,,,,,,,,4
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),6,THREE WHEELER(T),107,97,75,35,,,,,,,,,314
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),7,TWO WHEELER(NT),877,"1,145","1,334",817,,,,,,,,,"4,173"
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),1,HEAVY GOODS VEHICLE,1,1,2,1,,,,,,,,,5
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),2,LIGHT GOODS VEHICLE,47,41,71,26,,,,,,,,,185
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),3,LIGHT MOTOR VEHICLE,55,67,59,35,,,,,,,,,216
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),4,LIGHT PASSENGER VEHICLE,1,2,1,3,,,,,,,,,7
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),5,MEDIUM PASSENGER VEHICLE,2,1,0,0,,,,,,,,,3
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),6,THREE WHEELER(T),176,151,197,51,,,,,,,,,575
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),7,TWO WHEELER(NT),"1,951","2,969","2,787","1,335",,,,,,,,,"9,042"
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),1,HEAVY GOODS VEHICLE,4,7,1,1,,,,,,,,,13
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),2,HEAVY MOTOR VEHICLE,0,1,0,0,,,,,,,,,1
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),3,LIGHT GOODS VEHICLE,28,28,28,26,,,,,,,,,110
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),4,LIGHT MOTOR VEHICLE,21,34,16,18,,,,,,,,,89
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),5,LIGHT PASSENGER VEHICLE,1,1,2,2,,,,,,,,,6
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),6,MEDIUM PASSENGER VEHICLE,1,0,0,0,,,,,,,,,1
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),7,THREE WHEELER(T),97,77,69,39,,,,,,,,,282
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),8,TWO WHEELER(NT),323,418,543,332,,,,,,,,,"1,616"
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),1,HEAVY GOODS VEHICLE,4,0,1,1,,,,,,,,,6
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),2,LIGHT GOODS VEHICLE,57,48,56,26,,,,,,,,,187
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),3,LIGHT MOTOR VEHICLE,60,72,70,32,,,,,,,,,234
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),4,LIGHT PASSENGER VEHICLE,2,4,4,0,,,,,,,,,10
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),5,MEDIUM PASSENGER VEHICLE,1,0,0,0,,,,,,,,,1
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),6,THREE WHEELER(T),210,186,216,102,,,,,,,,,714
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),7,TWO WHEELER(NT),"1,901","2,139","2,416","1,135",,,,,,,,,"7,591"
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),1,HEAVY GOODS VEHICLE,3,0,0,1,,,,,,,,,4
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),2,HEAVY PASSENGER VEHICLE,4,0,0,0,,,,,,,,,4
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),3,LIGHT GOODS VEHICLE,83,69,56,23,,,,,,,,,231
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),4,LIGHT MOTOR VEHICLE,89,119,101,66,,,,,,,,,375
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),5,LIGHT PASSENGER VEHICLE,2,9,8,12,,,,,,,,,31
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),6,MEDIUM GOODS VEHICLE,2,2,1,1,,,,,,,,,6
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),7,MEDIUM MOTOR VEHICLE,5,4,0,1,,,,,,,,,10
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),8,MEDIUM PASSENGER VEHICLE,3,1,4,2,,,,,,,,,10
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),9,THREE WHEELER(T),183,116,160,57,,,,,,,,,516
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),10,TWO WHEELER(NT),"2,610","3,463","4,885","2,626",,,,,,,,,"13,584"
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),1,HEAVY GOODS VEHICLE,2,3,15,2,,,,,,,,,22
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),2,LIGHT GOODS VEHICLE,56,58,70,24,,,,,,,,,208
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),3,LIGHT MOTOR VEHICLE,348,315,313,157,,,,,,,,,"1,133"
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),4,LIGHT PASSENGER VEHICLE,3,6,11,5,,,,,,,,,25
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),5,MEDIUM MOTOR VEHICLE,2,6,11,8,,,,,,,,,27
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),6,MEDIUM PASSENGER VEHICLE,2,1,1,4,,,,,,,,,8
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),7,OTHER THAN MENTIONED ABOVE,0,1,0,0,,,,,,,,,1
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),8,THREE WHEELER(T),335,356,341,220,,,,,,,,,"1,252"
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),9,TWO WHEELER (INVALID CARRIAGE),2,0,0,0,,,,,,,,,2
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),10,TWO WHEELER(NT),"4,291","4,154","5,251","3,799",,,,,,,,,"17,495"
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),1,HEAVY GOODS VEHICLE,0,2,5,2,,,,,,,,,9
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),2,LIGHT GOODS VEHICLE,26,9,36,5,,,,,,,,,76
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),3,LIGHT MOTOR VEHICLE,38,22,22,15,,,,,,,,,97
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),4,LIGHT PASSENGER VEHICLE,0,0,0,2,,,,,,,,,2
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),5,MEDIUM MOTOR VEHICLE,0,0,1,0,,,,,,,,,1
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),6,THREE WHEELER(T),83,72,110,49,,,,,,,,,314
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),7,TWO WHEELER(NT),525,606,839,615,,,,,,,,,"2,585"
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),1,HEAVY GOODS VEHICLE,77,129,177,164,,,,,,,,,547
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),2,HEAVY MOTOR VEHICLE,0,3,0,1,,,,,,,,,4
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),3,HEAVY PASSENGER VEHICLE,14,0,2,4,,,,,,,,,20
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),4,LIGHT GOODS VEHICLE,148,160,186,88,,,,,,,,,582
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),5,LIGHT MOTOR VEHICLE,806,808,776,346,,,,,,,,,"2,736"
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),6,LIGHT PASSENGER VEHICLE,30,14,23,31,,,,,,,,,98
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),7,MEDIUM GOODS VEHICLE,2,3,3,2,,,,,,,,,10
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),8,MEDIUM MOTOR VEHICLE,2,8,9,2,,,,,,,,,21
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),9,MEDIUM PASSENGER VEHICLE,13,11,5,4,,,,,,,,,33
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),10,OTHER THAN MENTIONED ABOVE,2,2,3,0,,,,,,,,,7
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),11,THREE WHEELER(T),755,815,721,377,,,,,,,,,"2,668"
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),12,TWO WHEELER(NT),"5,085","5,738","7,196","3,633",,,,,,,,,"21,652"
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),1,HEAVY GOODS VEHICLE,8,9,10,1,,,,,,,,,28
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),2,HEAVY MOTOR VEHICLE,0,1,0,0,,,,,,,,,1
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),3,HEAVY PASSENGER VEHICLE,0,1,0,0,,,,,,,,,1
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),4,LIGHT GOODS VEHICLE,77,79,117,46,,,,,,,,,319
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),5,LIGHT MOTOR VEHICLE,79,75,74,41,,,,,,,,,269
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),6,LIGHT PASSENGER VEHICLE,3,2,6,3,,,,,,,,,14
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),7,MEDIUM GOODS VEHICLE,1,1,0,0,,,,,,,,,2
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),8,MEDIUM MOTOR VEHICLE,2,0,4,1,,,,,,,,,7
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),9,MEDIUM PASSENGER VEHICLE,2,5,4,2,,,,,,,,,13
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),10,OTHER THAN MENTIONED ABOVE,0,1,8,3,,,,,,,,,12
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),11,THREE WHEELER(T),376,304,245,153,,,,,,,,,"1,078"
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),12,TWO WHEELER(NT),"1,215","1,552","1,947","1,881",,,,,,,,,"6,595"
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),1,HEAVY GOODS VEHICLE,30,14,23,20,,,,,,,,,87
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),2,HEAVY PASSENGER VEHICLE,1,0,0,1,,,,,,,,,2
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),3,LIGHT GOODS VEHICLE,86,80,72,38,,,,,,,,,276
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),4,LIGHT MOTOR VEHICLE,69,59,75,48,,,,,,,,,251
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),5,LIGHT PASSENGER VEHICLE,1,6,6,3,,,,,,,,,16
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),6,MEDIUM GOODS VEHICLE,1,0,0,0,,,,,,,,,1
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),7,MEDIUM MOTOR VEHICLE,1,2,4,1,,,,,,,,,8
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),8,MEDIUM PASSENGER VEHICLE,1,3,1,0,,,,,,,,,5
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),9,OTHER THAN MENTIONED ABOVE,0,1,1,0,,,,,,,,,2
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),10,THREE WHEELER(T),339,263,244,152,,,,,,,,,998
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),11,TWO WHEELER(NT),855,"1,127","1,544","1,539",,,,,,,,,"5,065"
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),1,HEAVY GOODS VEHICLE,150,92,110,34,,,,,,,,,386
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),2,HEAVY MOTOR VEHICLE,6,12,19,10,,,,,,,,,47
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),3,HEAVY PASSENGER VEHICLE,0,3,2,1,,,,,,,,,6
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),4,LIGHT GOODS VEHICLE,424,347,426,333,,,,,,,,,"1,530"
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),5,LIGHT MOTOR VEHICLE,"2,920","2,946","3,004","1,597",,,,,,,,,"10,467"
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),6,LIGHT PASSENGER VEHICLE,154,144,139,115,,,,,,,,,552
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),7,MEDIUM GOODS VEHICLE,1,7,12,8,,,,,,,,,28
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),8,MEDIUM MOTOR VEHICLE,14,18,15,17,,,,,,,,,64
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),9,MEDIUM PASSENGER VEHICLE,21,22,5,19,,,,,,,,,67
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),10,OTHER THAN MENTIONED ABOVE,9,11,10,3,,,,,,,,,33
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),11,THREE WHEELER(T),"1,142","1,061","1,100",629,,,,,,,,,"3,932"
2024,Bihar,PATNA - BR1( 02-FEB-2018 ),12,TWO WHEELER(NT),"6,990","7,963","9,731","6,887",,,,,,,,,"31,571"
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),1,HEAVY GOODS VEHICLE,7,9,11,4,,,,,,,,,31
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),2,HEAVY MOTOR VEHICLE,2,0,1,1,,,,,,,,,4
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),3,HEAVY PASSENGER VEHICLE,2,2,0,0,,,,,,,,,4
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),4,LIGHT GOODS VEHICLE,131,99,141,86,,,,,,,,,457
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),5,LIGHT MOTOR VEHICLE,574,480,497,312,,,,,,,,,"1,863"
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),6,LIGHT PASSENGER VEHICLE,7,6,9,8,,,,,,,,,30
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),7,MEDIUM GOODS VEHICLE,1,2,0,0,,,,,,,,,3
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),8,MEDIUM MOTOR VEHICLE,25,19,18,10,,,,,,,,,72
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),9,MEDIUM PASSENGER VEHICLE,1,1,1,1,,,,,,,,,4
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),10,THREE WHEELER(T),443,357,479,162,,,,,,,,,"1,441"
2024,Bihar,PURNEA - BR11( 23-JAN-2018 ),11,TWO WHEELER(NT),"3,171","3,264","3,857","1,818",,,,,,,,,"12,110"
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),1,HEAVY GOODS VEHICLE,66,114,191,163,,,,,,,,,534
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),2,HEAVY MOTOR VEHICLE,1,2,0,0,,,,,,,,,3
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),3,LIGHT GOODS VEHICLE,58,63,56,22,,,,,,,,,199
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),4,LIGHT MOTOR VEHICLE,193,201,173,105,,,,,,,,,672
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),5,LIGHT PASSENGER VEHICLE,8,6,7,0,,,,,,,,,21
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),6,MEDIUM GOODS VEHICLE,0,2,0,0,,,,,,,,,2
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),7,MEDIUM MOTOR VEHICLE,4,2,5,2,,,,,,,,,13
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),8,MEDIUM PASSENGER VEHICLE,5,10,5,2,,,,,,,,,22
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),9,OTHER THAN MENTIONED ABOVE,3,6,39,17,,,,,,,,,65
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),10,THREE WHEELER(T),219,225,249,129,,,,,,,,,822
2024,Bihar,ROHTAS - BR24( 09-FEB-2018 ),11,TWO WHEELER(NT),"1,779","2,258","2,289","1,659",,,,,,,,,"7,985"
