0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),14,OMNI BUS,1,2,2,0,,,,,,,,,5
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),15,THREE WHEELER (GOODS),4,6,9,2,,,,,,,,,21
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),16,THREE WHEELER (PASSENGER),34,33,39,10,,,,,,,,,116
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),17,TRACTOR (COMMERCIAL),25,25,35,10,,,,,,,,,95
2024,Bihar,JAMUI - BR46( 07-JUN-2017 ),18,TRAILER (COMMERCIAL),13,19,18,10,,,,,,,,,60
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),1,AGRICULTURAL TRACTOR,3,9,3,5,,,,,,,,,20
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),2,BUS,0,1,2,0,,,,,,,,,3
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),3,CONSTRUCTION EQUIPMENT VEHICLE,2,0,2,1,,,,,,,,,5
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),4,DUMPER,1,0,0,0,,,,,,,,,1
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),5,E-RICKSHAW(P),20,18,11,8,,,,,,,,,57
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),6,GOODS CARRIER,4,1,6,6,,,,,,,,,17
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),7,M-CYCLE/SCOOTER,386,420,708,493,,,,,,,,,"2,007"
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),8,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,0,1,,,,,,,,,1
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),9,MOPED,13,13,20,7,,,,,,,,,53
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),10,MOTOR CAR,6,9,15,6,,,,,,,,,36
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),11,THREE WHEELER (GOODS),1,5,4,0,,,,,,,,,10
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),12,THREE WHEELER (PASSENGER),43,59,52,39,,,,,,,,,193
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),13,TRACTOR (COMMERCIAL),7,13,9,4,,,,,,,,,33
2024,Bihar,JEHANABAD - BR25( 26-MAY-2017 ),14,TRAILER (COMMERCIAL),33,11,17,0,,,,,,,,,61
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),1,AGRICULTURAL TRACTOR,0,13,15,8,,,,,,,,,36
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),2,AMBULANCE,0,1,0,0,,,,,,,,,1
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),3,BUS,1,1,1,2,,,,,,,,,5
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),4,CONSTRUCTION EQUIPMENT VEHICLE,0,1,0,0,,,,,,,,,1
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),5,E-RICKSHAW(P),204,157,167,105,,,,,,,,,633
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),6,E-RICKSHAW WITH CART (G),0,1,1,2,,,,,,,,,4
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),7,FIRE FIGHTING VEHICLE,0,0,2,0,,,,,,,,,2
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),8,GOODS CARRIER,5,3,4,6,,,,,,,,,18
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),9,HARVESTER,0,1,6,1,,,,,,,,,8
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),10,MAXI CAB,3,2,3,2,,,,,,,,,10
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),11,M-CYCLE/SCOOTER,"2,526","2,951","2,904","2,059",,,,,,,,,"10,440"
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),12,M-CYCLE/SCOOTER-WITH SIDE CAR,2,0,19,7,,,,,,,,,28
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),13,MOPED,4,4,9,9,,,,,,,,,26
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),14,MOTOR CAB,3,1,0,0,,,,,,,,,4
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),15,MOTOR CAR,38,30,35,23,,,,,,,,,126
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),16,THREE WHEELER (GOODS),4,3,10,2,,,,,,,,,19
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),17,THREE WHEELER (PASSENGER),27,39,55,17,,,,,,,,,138
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),18,TRACTOR (COMMERCIAL),55,61,61,26,,,,,,,,,203
2024,Bihar,KATIHAR - BR39( 23-JAN-2018 ),19,TRAILER (COMMERCIAL),11,8,5,16,,,,,,,,,40
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),1,AGRICULTURAL TRACTOR,14,13,16,4,,,,,,,,,47
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),2,BUS,0,1,3,0,,,,,,,,,4
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),3,E-RICKSHAW(P),80,72,50,32,,,,,,,,,234
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),4,E-RICKSHAW WITH CART (G),0,0,0,2,,,,,,,,,2
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),5,GOODS CARRIER,5,4,6,13,,,,,,,,,28
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),6,MAXI CAB,1,2,0,0,,,,,,,,,3
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),7,M-CYCLE/SCOOTER,876,"1,141","1,308",918,,,,,,,,,"4,243"
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),8,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,2,0,,,,,,,,,2
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),9,MOPED,1,4,24,16,,,,,,,,,45
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),10,MOTOR CAB,0,1,1,1,,,,,,,,,3
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),11,MOTOR CAR,13,12,18,10,,,,,,,,,53
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),12,THREE WHEELER (GOODS),0,1,2,0,,,,,,,,,3
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),13,THREE WHEELER (PASSENGER),27,24,23,6,,,,,,,,,80
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),14,TRACTOR (COMMERCIAL),15,18,25,13,,,,,,,,,71
2024,Bihar,KHAGARIA - BR34( 01-FEB-2018 ),15,TRAILER (COMMERCIAL),12,10,13,4,,,,,,,,,39
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),1,AGRICULTURAL TRACTOR,0,1,0,1,,,,,,,,,2
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),2,AMBULANCE,0,0,1,0,,,,,,,,,1
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),3,BUS,2,2,0,0,,,,,,,,,4
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),4,E-RICKSHAW(P),120,116,133,47,,,,,,,,,416
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),5,E-RICKSHAW WITH CART (G),0,1,1,0,,,,,,,,,2
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),6,FIRE FIGHTING VEHICLE,0,0,1,0,,,,,,,,,1
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),7,GOODS CARRIER,8,5,7,6,,,,,,,,,26
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),8,MAXI CAB,1,1,0,1,,,,,,,,,3
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),9,M-CYCLE/SCOOTER,"1,946","2,967","2,783","1,671",,,,,,,,,"9,367"
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),10,M-CYCLE/SCOOTER-WITH SIDE CAR,3,0,1,1,,,,,,,,,5
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),11,MOPED,2,2,3,0,,,,,,,,,7
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),12,MOTOR CAR,55,66,59,38,,,,,,,,,218
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),13,OMNI BUS,0,0,0,2,,,,,,,,,2
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),14,THREE WHEELER (GOODS),2,3,5,0,,,,,,,,,10
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),15,THREE WHEELER (PASSENGER),54,31,58,13,,,,,,,,,156
2024,Bihar,KISHANGANJ - BR37( 07-FEB-2018 ),16,TRACTOR (COMMERCIAL),40,37,65,23,,,,,,,,,165
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),1,ARTICULATED VEHICLE,0,0,1,0,,,,,,,,,1
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),2,BUS,1,0,0,2,,,,,,,,,3
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),3,CONSTRUCTION EQUIPMENT VEHICLE,0,1,0,0,,,,,,,,,1
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),4,E-RICKSHAW(P),76,60,52,36,,,,,,,,,224
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),5,E-RICKSHAW WITH CART (G),1,1,0,0,,,,,,,,,2
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),6,GOODS CARRIER,12,14,8,16,,,,,,,,,50
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),7,MAXI CAB,0,1,2,2,,,,,,,,,5
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),8,M-CYCLE/SCOOTER,313,405,529,388,,,,,,,,,"1,635"
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),9,M-CYCLE/SCOOTER-WITH SIDE CAR,0,1,0,1,,,,,,,,,2
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),10,MOPED,10,11,14,9,,,,,,,,,44
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),11,MOTOR CAB,1,0,0,0,,,,,,,,,1
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),12,MOTOR CAR,21,34,16,20,,,,,,,,,91
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),13,MOTORISED CYCLE (CC > 25CC),0,1,0,0,,,,,,,,,1
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),14,OMNI BUS,0,0,0,2,,,,,,,,,2
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),15,THREE WHEELER (GOODS),6,4,4,2,,,,,,,,,16
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),16,THREE WHEELER (PASSENGER),14,12,13,5,,,,,,,,,44
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),17,TRACTOR (COMMERCIAL),6,16,9,8,,,,,,,,,39
2024,Bihar,LAKHISARAI - BR53( 27-JAN-2017 ),18,TRAILER (COMMERCIAL),14,5,11,6,,,,,,,,,36
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),1,AGRICULTURAL TRACTOR,20,29,28,7,,,,,,,,,84
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),2,AMBULANCE,0,1,0,0,,,,,,,,,1
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),3,BUS,1,0,0,0,,,,,,,,,1
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),4,E-RICKSHAW(P),137,106,140,60,,,,,,,,,443
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),5,E-RICKSHAW WITH CART (G),2,1,0,0,,,,,,,,,3
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),6,GOODS CARRIER,16,4,19,6,,,,,,,,,45
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),7,M-CYCLE/SCOOTER,"1,893","2,134","2,404","1,280",,,,,,,,,"7,711"
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),8,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,1,2,,,,,,,,,3
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),9,MOPED,8,5,11,7,,,,,,,,,31
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),10,MOTOR CAB,2,3,4,0,,,,,,,,,9
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),11,MOTOR CAR,40,43,42,31,,,,,,,,,156
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),12,THREE WHEELER (GOODS),4,6,7,6,,,,,,,,,23
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),13,THREE WHEELER (PASSENGER),67,73,69,51,,,,,,,,,260
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),14,TRACTOR (COMMERCIAL),45,36,35,28,,,,,,,,,144
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),15,TRAILER (AGRICULTURAL),0,0,0,1,,,,,,,,,1
2024,Bihar,MADHEPURA - BR43( 02-JUN-2017 ),16,TRAILER (COMMERCIAL),0,8,3,2,,,,,,,,,13
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),1,AGRICULTURAL TRACTOR,39,42,45,24,,,,,,,,,150
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),2,AMBULANCE,1,0,1,0,,,,,,,,,2
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),3,BUS,7,2,9,6,,,,,,,,,24
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),4,CONSTRUCTION EQUIPMENT VEHICLE,5,4,0,1,,,,,,,,,10
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),5,DUMPER,3,0,0,0,,,,,,,,,3
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),6,E-RICKSHAW(P),130,76,127,48,,,,,,,,,381
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),7,E-RICKSHAW WITH CART (G),1,3,3,0,,,,,,,,,7
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),8,GOODS CARRIER,21,13,16,8,,,,,,,,,58
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),9,MAXI CAB,0,4,1,3,,,,,,,,,8
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),10,M-CYCLE/SCOOTER,"2,592","3,438","4,870","3,119",,,,,,,,,"14,019"
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),11,M-CYCLE/SCOOTER-WITH SIDE CAR,3,0,2,4,,,,,,,,,9
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),12,MOPED,15,24,12,5,,,,,,,,,56
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),13,MOTOR CAB,1,4,1,4,,,,,,,,,10
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),14,MOTOR CAR,50,77,56,54,,,,,,,,,237
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),15,MOTORISED CYCLE (CC > 25CC),0,1,1,0,,,,,,,,,2
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),16,OMNI BUS,0,0,0,1,,,,,,,,,1
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),17,THREE WHEELER (GOODS),5,6,4,2,,,,,,,,,17
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),18,THREE WHEELER (PASSENGER),47,31,26,16,,,,,,,,,120
2024,Bihar,MADHUBANI - BR32( 01-FEB-2018 ),19,TRACTOR (COMMERCIAL),64,58,41,18,,,,,,,,,181
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),1,ADAPTED VEHICLE,2,0,0,0,,,,,,,,,2
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),2,AGRICULTURAL TRACTOR,151,126,112,59,,,,,,,,,448
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),3,AMBULANCE,0,0,2,0,,,,,,,,,2
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),4,BUS,2,5,5,9,,,,,,,,,21
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),5,CONSTRUCTION EQUIPMENT VEHICLE,2,7,11,8,,,,,,,,,28
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),6,E-RICKSHAW(P),290,274,267,210,,,,,,,,,"1,041"
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),7,E-RICKSHAW WITH CART (G),4,7,8,8,,,,,,,,,27
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),8,GOODS CARRIER,28,32,57,19,,,,,,,,,136
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),9,MAXI CAB,2,0,3,0,,,,,,,,,5
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),10,M-CYCLE/SCOOTER,"4,203","4,073","5,172","4,288",,,,,,,,,"17,736"
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),11,M-CYCLE/SCOOTER-WITH SIDE CAR,3,2,1,4,,,,,,,,,10
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),12,MOPED,85,79,80,57,,,,,,,,,301
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),13,MOTOR CAB,1,2,1,0,,,,,,,,,4
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),14,MOTOR CAR,197,188,201,122,,,,,,,,,708
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),15,OMNI BUS,0,0,1,0,,,,,,,,,1
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),16,OMNI BUS (PRIVATE USE),0,1,0,0,,,,,,,,,1
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),17,THREE WHEELER (GOODS),5,8,8,7,,,,,,,,,28
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),18,THREE WHEELER (PASSENGER),36,67,58,32,,,,,,,,,193
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),19,TRACTOR (COMMERCIAL),23,28,20,6,,,,,,,,,77
2024,Bihar,MOTIHARI - BR5( 05-JUL-2017 ),20,TRAILER (COMMERCIAL),7,1,8,5,,,,,,,,,21
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),1,AGRICULTURAL TRACTOR,6,2,4,3,,,,,,,,,15
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),2,CONSTRUCTION EQUIPMENT VEHICLE,0,0,1,0,,,,,,,,,1
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),3,E-RICKSHAW(P),67,57,89,50,,,,,,,,,263
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),4,E-RICKSHAW WITH CART (G),1,0,1,0,,,,,,,,,2
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),5,FIRE FIGHTING VEHICLE,0,0,0,1,,,,,,,,,1
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),6,GOODS CARRIER,7,9,12,3,,,,,,,,,31
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),7,MAXI CAB,0,0,0,1,,,,,,,,,1
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),8,M-CYCLE/SCOOTER,524,602,837,694,,,,,,,,,"2,657"
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),9,MOPED,1,4,2,0,,,,,,,,,7
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),10,MOTOR CAB,0,0,0,1,,,,,,,,,1
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),11,MOTOR CAR,32,20,18,14,,,,,,,,,84
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),12,THREE WHEELER (GOODS),3,4,6,0,,,,,,,,,13
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),13,THREE WHEELER (PASSENGER),12,11,14,4,,,,,,,,,41
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),14,TRACTOR (COMMERCIAL),16,1,29,2,,,,,,,,,48
2024,Bihar,MUNGER - BR8( 06-FEB-2018 ),15,TRAILER (COMMERCIAL),3,1,0,1,,,,,,,,,5
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),1,AGRICULTURAL TRACTOR,72,79,97,66,,,,,,,,,314
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),2,ARTICULATED VEHICLE,0,4,0,0,,,,,,,,,4
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),3,BUS,43,17,15,26,,,,,,,,,101
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),4,CONSTRUCTION EQUIPMENT VEHICLE,4,13,10,4,,,,,,,,,31
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),5,EARTH MOVING EQUIPMENT,0,0,2,0,,,,,,,,,2
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),6,E-RICKSHAW(P),248,301,314,171,,,,,,,,,"1,034"
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),7,E-RICKSHAW WITH CART (G),9,16,18,17,,,,,,,,,60
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),8,FIRE FIGHTING VEHICLE,0,0,1,0,,,,,,,,,1
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),9,GOODS CARRIER,197,245,329,248,,,,,,,,,"1,019"
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),10,MAXI CAB,5,3,7,8,,,,,,,,,23
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),11,M-CYCLE/SCOOTER,"4,884","5,585","6,996","5,541",,,,,,,,,"23,006"
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),12,M-CYCLE/SCOOTER-WITH SIDE CAR,0,2,3,3,,,,,,,,,8
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),13,MOPED,201,151,194,73,,,,,,,,,619
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),14,MOTOR CAB,9,5,8,5,,,,,,,,,27
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),15,MOTOR CAR,733,729,675,400,,,,,,,,,"2,537"
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),16,MOTORISED CYCLE (CC > 25CC),0,0,3,0,,,,,,,,,3
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),17,OMNI BUS,0,0,0,1,,,,,,,,,1
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),18,OMNI BUS (PRIVATE USE),1,0,4,0,,,,,,,,,5
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),19,THREE WHEELER (GOODS),95,201,121,98,,,,,,,,,515
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),20,THREE WHEELER (PASSENGER),403,297,268,158,,,,,,,,,"1,126"
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),21,TRACTOR (COMMERCIAL),27,37,28,20,,,,,,,,,112
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),22,TRAILER (AGRICULTURAL),0,0,1,0,,,,,,,,,1
2024,Bihar,MUZAFFARPUR - BR6( 01-FEB-2018 ),23,TRAILER (COMMERCIAL),3,6,8,2,,,,,,,,,19
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),1,AGRICULTURAL TRACTOR,18,22,30,12,,,,,,,,,82
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),2,BUS,2,7,6,4,,,,,,,,,19
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),3,CONSTRUCTION EQUIPMENT VEHICLE,2,1,6,1,,,,,,,,,10
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),4,E-RICKSHAW(P),317,272,188,150,,,,,,,,,927
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),5,E-RICKSHAW WITH CART (G),2,0,3,0,,,,,,,,,5
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),6,GOODS CARRIER,16,14,16,12,,,,,,,,,58
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),7,HARVESTER,0,1,6,3,,,,,,,,,10
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),8,MAXI CAB,1,0,1,0,,,,,,,,,2
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),9,M-CYCLE/SCOOTER,"1,147","1,482","1,874","2,112",,,,,,,,,"6,615"
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),10,M-CYCLE/SCOOTER-WITH SIDE CAR,1,0,1,1,,,,,,,,,3
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),11,MOPED,67,70,72,33,,,,,,,,,242
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),12,MOTOR CAB,2,1,3,1,,,,,,,,,7
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),13,MOTOR CAR,59,53,44,36,,,,,,,,,192
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),14,THREE WHEELER (GOODS),3,8,16,2,,,,,,,,,29
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),15,THREE WHEELER (PASSENGER),54,24,38,13,,,,,,,,,129
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),16,TRACTOR (COMMERCIAL),48,54,68,25,,,,,,,,,195
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),17,TRAILER (AGRICULTURAL),2,0,0,0,,,,,,,,,2
2024,Bihar,NALANDA - BR21( 01-FEB-2018 ),18,TRAILER (COMMERCIAL),22,21,43,17,,,,,,,,,103
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),1,AGRICULTURAL TRACTOR,29,17,29,19,,,,,,,,,94
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),2,ARTICULATED VEHICLE,1,3,1,0,,,,,,,,,5
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),3,BUS,2,8,2,1,,,,,,,,,13
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),4,CONSTRUCTION EQUIPMENT VEHICLE,1,2,4,1,,,,,,,,,8
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),5,E-RICKSHAW(P),317,244,230,145,,,,,,,,,936
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),6,E-RICKSHAW WITH CART (G),1,1,0,0,,,,,,,,,2
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),7,GOODS CARRIER,45,31,37,32,,,,,,,,,145
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),8,HARVESTER,0,1,1,0,,,,,,,,,2
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),9,MAXI CAB,0,0,4,3,,,,,,,,,7
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),10,M-CYCLE/SCOOTER,762,"1,022","1,379","1,349",,,,,,,,,"4,512"
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),11,M-CYCLE/SCOOTER-WITH SIDE CAR,0,1,0,0,,,,,,,,,1
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),12,MOPED,32,32,27,8,,,,,,,,,99
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),13,MOTOR CAB,1,1,1,0,,,,,,,,,3
2024,Bihar,NAWADA - BR27( 30-JAN-2018 ),14,MOTOR CAR,40,42,46,31,,,,,,,,,159
