Year,State,RTO Name,3,Fuel,Jan,Feb,March,April,May,June,July,Aug,Sep,Oct,Nov,Dec,Total
2021,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),4,PETROL,716,623,697,604,136,268,711,571,472,"1,010",602,473,"6,883"
2021,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),5,PETROL/CNG,0,0,1,1,0,1,0,0,0,0,0,0,3
2021,Odisha,DHENKANAL RTO - OR6( 07-NOV-2017 ),6,PETROL/HYBRID,4,1,0,1,0,0,0,1,0,0,0,0,7
2021,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),1,DIESEL,15,28,24,26,9,15,45,20,22,33,19,10,266
2021,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),2,ELECTRIC(BOV),0,0,0,0,0,0,0,0,0,6,3,0,9
2021,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),3,NOT APPLICABLE,7,8,11,13,0,7,7,10,8,6,10,3,90
2021,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),4,PETROL,291,349,327,326,59,479,346,321,218,388,266,151,"3,521"
2021,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,Odisha,GAJAPATI RTO - OR20( 07-NOV-2017 ),6,PETROL/HYBRID,3,0,1,0,0,0,0,0,2,1,1,1,9
2021,Odisha,GANJAM RTO - OR7( 04-DEC-2017 ),1,DIESEL,230,215,209,195,51,112,236,189,150,152,186,144,"2,069"
2021,Odisha,GANJAM RTO - OR7( 04-DEC-2017 ),2,ELECTRIC(BOV),16,8,18,9,0,24,32,25,37,52,47,48,316
2021,Odisha,GANJAM RTO - OR7( 04-DEC-2017 ),3,NOT APPLICABLE,4,7,14,14,1,0,12,18,14,5,11,23,123
2021,Odisha,GANJAM RTO - OR7( 04-DEC-2017 ),4,PETROL,"2,215","2,571","2,663","2,279",342,"1,529","2,735","2,011","1,786","3,031","2,429","1,853","25,444"
2021,Odisha,GANJAM RTO - OR7( 04-DEC-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,0,0,0,2,0,2
2021,Odisha,GANJAM RTO - OR7( 04-DEC-2017 ),6,PETROL/HYBRID,3,10,13,13,0,13,16,10,11,31,9,18,147
2021,Odisha,JAGATSINGHPUR RTO - OR21( 04-DEC-2017 ),1,DIESEL,42,54,78,68,20,56,62,56,49,28,64,38,615
2021,Odisha,JAGATSINGHPUR RTO - OR21( 04-DEC-2017 ),2,ELECTRIC(BOV),0,0,1,0,0,0,0,0,0,0,0,0,1
2021,Odisha,JAGATSINGHPUR RTO - OR21( 04-DEC-2017 ),3,NOT APPLICABLE,10,9,8,2,1,0,0,2,2,1,2,11,48
2021,Odisha,JAGATSINGHPUR RTO - OR21( 04-DEC-2017 ),4,PETROL,762,781,789,704,104,441,763,785,519,"1,108",893,484,"8,133"
2021,Odisha,JAGATSINGHPUR RTO - OR21( 04-DEC-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,Odisha,JAGATSINGHPUR RTO - OR21( 04-DEC-2017 ),6,PETROL/HYBRID,0,1,0,1,0,0,0,0,2,1,0,1,6
2021,Odisha,JAJPUR RTO - OR34( 23-OCT-2017 ),1,CNG ONLY,0,0,0,0,0,0,0,0,1,1,0,1,3
2021,Odisha,JAJPUR RTO - OR34( 23-OCT-2017 ),2,DIESEL,109,100,139,103,22,86,123,92,85,91,92,64,"1,106"
2021,Odisha,JAJPUR RTO - OR34( 23-OCT-2017 ),3,ELECTRIC(BOV),0,0,1,12,0,0,1,12,12,40,40,65,183
2021,Odisha,JAJPUR RTO - OR34( 23-OCT-2017 ),4,NOT APPLICABLE,6,6,9,13,0,3,8,0,4,4,0,0,53
2021,Odisha,JAJPUR RTO - OR34( 23-OCT-2017 ),5,PETROL,"1,270","1,209","1,273","1,170",236,609,"1,243","1,173",861,"1,775","1,454",788,"13,061"
2021,Odisha,JAJPUR RTO - OR34( 23-OCT-2017 ),6,PETROL/CNG,0,0,1,0,0,0,0,1,0,1,0,0,3
2021,Odisha,JAJPUR RTO - OR34( 23-OCT-2017 ),7,PETROL/HYBRID,3,2,0,2,1,1,0,1,1,0,0,1,12
2021,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),1,DIESEL,157,139,131,115,62,115,142,163,132,189,203,119,"1,667"
2021,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),2,ELECTRIC(BOV),3,2,5,3,3,2,5,12,11,25,27,34,132
2021,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),3,NOT APPLICABLE,4,4,8,8,2,0,5,4,13,10,5,2,65
2021,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),4,PETROL,"1,109","1,132","1,049",802,145,551,"1,008",980,859,"1,184","1,537",736,"11,092"
2021,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),5,PETROL/HYBRID,12,13,8,10,2,6,21,10,10,24,11,6,133
2021,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),1,DIESEL,172,221,183,105,30,100,212,135,96,93,207,77,"1,631"
2021,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),2,ELECTRIC(BOV),0,0,0,0,0,0,0,0,0,0,0,3,3
2021,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),3,NOT APPLICABLE,16,21,48,18,1,9,11,14,7,8,12,10,175
2021,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),4,PETROL,"2,080","2,974","1,948","1,230",276,"1,096","1,130",883,717,"1,082","1,130",862,"15,408"
2021,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),5,PETROL/HYBRID,12,9,14,5,1,10,19,9,11,20,10,13,133
2021,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),1,DIESEL,121,122,134,127,44,66,90,90,72,59,84,43,"1,052"
2021,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),2,ELECTRIC(BOV),1,0,0,1,0,0,0,3,0,1,0,0,6
2021,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),3,NOT APPLICABLE,17,11,12,11,1,1,1,4,11,11,8,25,113
2021,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),4,PETROL,781,758,857,737,97,347,763,647,612,"1,080",758,502,"7,939"
2021,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),5,PETROL/HYBRID,0,1,1,1,0,0,1,2,0,0,2,0,8
2021,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),1,DIESEL,288,264,274,220,83,165,300,235,193,219,178,129,"2,548"
2021,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),2,ELECTRIC(BOV),9,11,20,0,1,9,8,12,13,35,1,5,124
2021,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),3,NOT APPLICABLE,6,4,11,5,4,0,1,5,4,0,4,15,59
2021,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),4,PETROL,"1,401","1,361","1,316","1,170",242,435,"1,619","1,247",951,"1,726","1,156",818,"13,442"
2021,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),6,PETROL/HYBRID,0,2,2,5,0,0,3,7,3,5,0,2,29
2021,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),1,CNG ONLY,1,2,0,0,0,0,1,0,1,0,0,0,5
2021,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),2,DIESEL,115,164,167,131,6,24,60,50,57,53,63,39,929
2021,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),3,ELECTRIC(BOV),0,0,0,0,0,1,7,0,0,1,1,2,12
2021,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),4,NOT APPLICABLE,1,6,2,7,0,0,0,1,0,1,0,2,20
2021,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),5,PETROL,328,283,305,236,23,76,275,246,151,324,225,144,"2,616"
2021,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),6,PETROL/CNG,0,0,5,0,0,0,1,1,1,1,1,0,10
2021,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),7,PETROL/HYBRID,2,2,1,2,0,0,1,2,1,0,0,0,11
2021,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),1,DIESEL,124,175,189,125,43,84,144,130,95,127,121,96,"1,453"
2021,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),2,ELECTRIC(BOV),0,0,0,0,0,0,1,4,1,9,4,12,31
2021,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),3,NOT APPLICABLE,2,10,22,19,5,2,15,12,9,15,7,12,130
2021,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),4,PETROL,"1,434","1,849","1,639","1,309",232,"1,024","1,366","1,186","1,023","1,994","1,407",911,"15,374"
2021,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),5,PETROL/HYBRID,9,7,13,8,5,9,11,15,11,18,11,13,130
2021,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),1,DIESEL,67,66,74,66,15,57,117,90,53,52,81,59,797
2021,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),2,ELECTRIC(BOV),0,0,0,0,0,0,0,0,0,0,4,0,4
2021,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),3,NOT APPLICABLE,3,0,5,1,2,0,1,2,4,3,5,4,30
2021,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),4,PETROL,618,623,525,484,94,369,495,372,291,483,432,263,"5,049"
2021,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),5,PETROL/HYBRID,2,1,1,1,0,4,3,4,1,3,2,2,24
2021,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),1,CNG ONLY,0,0,0,0,0,0,0,0,0,1,3,1,5
2021,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),2,DIESEL,128,113,110,66,44,93,105,88,56,80,113,71,"1,067"
2021,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),3,ELECTRIC(BOV),0,1,3,0,3,3,8,2,5,26,54,36,141
2021,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),4,NOT APPLICABLE,8,13,28,15,6,2,0,3,1,2,16,26,120
2021,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),5,PETROL,"1,630","1,086","1,200","1,001",137,709,"1,064","1,134",855,"1,739","1,147",729,"12,431"
2021,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),6,PETROL/CNG,0,0,0,0,0,0,0,0,0,0,1,2,3
2021,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),7,PETROL/HYBRID,7,4,13,5,0,4,9,8,4,8,1,6,69
2021,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),1,DIESEL,158,227,155,90,36,69,89,80,57,107,84,66,"1,218"
2021,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),2,ELECTRIC(BOV),0,0,0,1,0,0,0,1,7,7,1,7,24
2021,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),3,NOT APPLICABLE,15,24,3,26,2,8,8,6,39,55,19,10,215
2021,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),4,PETROL,"1,036","1,044",823,645,107,354,556,445,344,693,567,478,"7,092"
2021,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),5,PETROL/HYBRID,4,7,5,5,1,1,3,5,8,12,8,4,63
2021,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),1,DIESEL,48,44,65,44,9,19,68,26,39,33,33,34,462
2021,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),2,NOT APPLICABLE,3,1,9,10,0,0,10,7,9,0,8,12,69
2021,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),3,PETROL,639,792,858,734,165,476,786,704,554,"1,331",937,502,"8,478"
2021,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),4,PETROL/HYBRID,1,0,0,0,0,0,1,0,0,1,1,0,4
2021,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),1,DIESEL,78,75,70,44,26,40,32,54,71,42,68,46,646
2021,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),2,ELECTRIC(BOV),0,0,0,0,0,1,0,4,7,7,16,25,60
2021,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),3,NOT APPLICABLE,4,3,1,1,0,2,0,3,0,1,3,1,19
2021,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),4,PETROL,814,"1,041",673,347,104,436,349,298,273,305,411,307,"5,358"
2021,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),6,PETROL/HYBRID,7,10,5,4,0,4,7,7,4,13,1,2,64
2021,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),1,DIESEL,39,51,54,41,7,8,55,39,31,57,33,25,440
2021,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),2,NOT APPLICABLE,5,4,4,11,7,0,3,8,5,6,7,5,65
2021,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),3,PETROL,408,465,458,423,83,466,616,483,408,689,487,338,"5,324"
2021,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),4,PETROL/HYBRID,0,0,1,2,0,0,2,0,0,0,0,0,5
2021,Odisha,PURI RTO - OR13( 25-DEC-2017 ),1,CNG ONLY,1,1,1,1,0,0,0,0,0,0,0,0,4
2021,Odisha,PURI RTO - OR13( 25-DEC-2017 ),2,DIESEL,49,45,48,34,12,24,41,73,30,42,55,35,488
2021,Odisha,PURI RTO - OR13( 25-DEC-2017 ),3,ELECTRIC(BOV),24,24,34,13,1,1,12,38,17,14,23,29,230
2021,Odisha,PURI RTO - OR13( 25-DEC-2017 ),4,NOT APPLICABLE,7,7,6,3,0,0,4,6,4,0,3,4,44
2021,Odisha,PURI RTO - OR13( 25-DEC-2017 ),5,PETROL,"1,151","1,010","1,185",923,119,413,901,"1,053",804,"1,574","1,247",679,"11,059"
2021,Odisha,PURI RTO - OR13( 25-DEC-2017 ),6,PETROL/CNG,0,1,0,0,0,0,0,0,0,0,1,4,6
2021,Odisha,PURI RTO - OR13( 25-DEC-2017 ),7,PETROL/HYBRID,3,2,1,5,0,2,0,1,1,3,0,1,19
2021,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),1,DIESEL,52,76,89,77,33,74,63,82,62,64,79,45,796
2021,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),2,ELECTRIC(BOV),0,0,0,0,0,0,1,0,0,1,0,0,2
2021,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),3,NOT APPLICABLE,19,15,29,13,11,0,0,0,2,14,16,12,131
2021,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),4,PETROL,828,576,532,509,92,354,516,557,435,768,755,371,"6,293"
2021,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),5,PETROL/CNG,0,0,0,0,0,0,1,0,0,1,0,0,2
2021,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),6,PETROL/HYBRID,5,4,4,2,1,2,5,4,5,1,1,5,39
2021,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),1,DIESEL,107,94,113,83,61,70,107,107,73,72,72,73,"1,032"
2021,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),2,ELECTRIC(BOV),0,2,0,0,0,0,1,0,0,0,0,0,3
2021,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),3,NOT APPLICABLE,21,13,17,13,7,8,9,12,5,9,7,13,134
2021,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),4,PETROL,920,"1,150","1,067","1,025",172,976,"1,018",762,525,"1,238",715,585,"10,153"
2021,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),5,PETROL/HYBRID,0,1,3,0,1,5,3,5,4,3,6,0,31
2021,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),1,CNG ONLY,0,0,0,0,0,1,0,0,0,0,1,0,2
2021,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),2,DIESEL,274,319,293,257,116,201,256,206,196,178,229,178,"2,703"
2021,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),3,ELECTRIC(BOV),16,37,60,24,6,29,63,72,69,127,118,94,715
2021,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),4,NOT APPLICABLE,1,12,12,10,3,22,13,10,0,4,50,12,149
2021,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),5,PETROL,"1,957","1,935","1,754","1,320",136,"1,474","1,696","1,557","1,338","2,352","2,162","1,418","19,099"
2021,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),6,PETROL/CNG,0,0,3,1,0,2,1,2,0,2,1,1,13
2021,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),7,PETROL/HYBRID,16,23,19,19,4,16,33,30,25,65,16,20,286
2021,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),8,PETROL/LPG,0,0,0,0,0,0,0,1,0,0,0,2,3
2021,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),1,DIESEL,186,277,246,153,60,174,227,181,183,192,195,205,"2,279"
2021,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),2,ELECTRIC(BOV),16,10,13,4,1,2,10,18,11,37,41,16,179
2021,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),3,NOT APPLICABLE,20,12,39,15,8,0,4,17,4,3,9,38,169
2021,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),4,PETROL,"1,595","1,937","1,803","1,239",285,870,"1,694","1,357","1,139","1,702","1,540","1,016","16,177"
2021,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),6,PETROL/HYBRID,13,16,19,15,3,17,14,11,18,23,15,6,170
2021,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),1,DIESEL,99,116,106,58,27,50,105,85,48,48,61,38,841
2021,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),2,ELECTRIC(BOV),0,0,2,0,0,0,7,7,11,18,21,17,83
2021,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),3,NOT APPLICABLE,12,25,13,10,0,0,0,3,1,3,10,8,85
2021,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),4,PETROL,814,"1,862","1,568","1,026",273,669,731,454,403,495,470,325,"9,090"
2021,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),5,PETROL/HYBRID,1,3,0,5,1,1,5,1,1,5,0,2,25
2021,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),1,DIESEL,95,108,109,90,58,129,157,90,97,114,105,135,"1,287"
2021,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),2,ELECTRIC(BOV),0,1,4,2,1,1,4,4,3,4,8,4,36
2021,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),3,NOT APPLICABLE,5,4,21,22,0,2,12,10,24,20,3,27,150
2021,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),4,PETROL,849,806,733,505,49,682,672,582,565,757,994,509,"7,703"
2021,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),6,PETROL/HYBRID,7,5,8,2,0,4,5,4,6,12,3,2,58
2021,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),1,DIESEL,148,170,111,75,67,52,76,105,62,72,97,98,"1,133"
2021,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),2,ELECTRIC(BOV),0,0,0,0,0,0,0,0,0,0,1,0,1
2021,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),3,NOT APPLICABLE,1,9,2,9,0,0,2,1,5,2,3,1,35
2021,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),4,PETROL,458,460,496,395,63,326,543,506,376,940,513,324,"5,400"
2021,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),5,PETROL/HYBRID,5,0,1,2,2,1,1,2,2,4,2,2,24
2020,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),1,DIESEL,286,244,333,12,31,136,144,109,216,192,210,204,"2,117"
2020,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),2,ELECTRIC(BOV),0,2,1,0,0,3,1,1,4,0,1,2,15
2020,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),3,NOT APPLICABLE,9,43,42,1,4,13,16,13,25,21,20,1,208
2020,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),4,PETROL,"1,164","1,180","1,843",20,534,"1,266","1,073","1,020","1,179","2,303","1,666","1,069","14,317"
2020,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),5,PETROL/HYBRID,4,7,11,0,4,10,7,6,3,6,7,7,72
2020,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),1,DIESEL,121,141,230,2,9,22,16,107,135,140,180,213,"1,316"
2020,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),2,DIESEL/HYBRID,0,1,0,0,0,0,0,0,0,0,0,0,1
2020,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),3,ELECTRIC(BOV),0,0,0,0,0,0,0,1,0,0,0,0,1
2020,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),4,NOT APPLICABLE,0,0,2,2,0,0,0,0,0,0,0,1,5
2020,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),5,PETROL,253,267,303,7,94,331,127,283,410,335,421,298,"3,129"
2020,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),6,PETROL/HYBRID,0,0,0,0,0,0,0,1,0,0,0,1,2
2020,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),1,DIESEL,409,364,358,6,35,213,262,202,256,248,279,303,"2,935"
2020,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),2,ELECTRIC(BOV),4,2,4,0,0,2,3,2,4,3,5,3,32
2020,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),3,NOT APPLICABLE,51,42,43,0,3,26,19,27,35,7,2,8,263
2020,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),4,PETROL,"3,241","2,688","3,773",36,267,"2,398","2,519","2,083","2,542","4,066","3,110","2,483","29,206"
2020,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),5,PETROL/HYBRID,2,8,4,0,0,8,9,14,8,18,17,20,108
2020,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),1,DIESEL,294,269,364,29,80,179,245,222,223,212,209,272,"2,598"
2020,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),2,ELECTRIC(BOV),7,3,2,0,2,3,5,3,5,11,4,2,47
2020,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),3,NOT APPLICABLE,25,17,22,0,13,18,18,30,32,9,28,7,219
2020,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),4,PETROL,"2,324","2,410","4,259",633,624,"1,528","1,875","1,198","1,523","1,425","1,939","1,502","21,240"
2020,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),5,PETROL/HYBRID,6,4,12,1,4,5,5,10,11,19,6,12,95
2020,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),1,DIESEL,211,184,196,6,3,73,107,119,131,85,111,144,"1,370"
2020,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),2,ELECTRIC(BOV),3,7,0,0,0,0,0,0,0,0,0,0,10
2020,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),3,NOT APPLICABLE,39,39,43,0,0,25,11,22,25,3,11,13,231
2020,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),4,PETROL,"1,586","1,588","2,017",7,99,"1,189",960,895,"1,266","2,010","1,881","1,229","14,727"
2020,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),5,PETROL/HYBRID,0,2,0,0,0,0,3,0,2,3,3,1,14
2020,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),1,DIESEL,63,68,53,0,7,11,4,12,53,51,40,43,405
2020,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),2,NOT APPLICABLE,6,14,7,0,1,4,0,0,16,0,0,1,49
2020,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),3,PETROL,780,970,992,1,272,593,271,681,718,903,736,524,"7,441"
2020,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),4,PETROL/HYBRID,1,0,2,0,1,1,0,0,0,2,2,0,9
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),1,CNG ONLY,0,0,2,0,0,0,1,0,0,0,2,2,7
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),2,DIESEL,411,400,355,27,44,92,105,138,162,137,145,155,"2,171"
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),3,DIESEL/HYBRID,5,0,1,0,0,0,0,0,0,0,0,0,6
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),4,ELECTRIC(BOV),13,13,18,1,4,13,5,9,15,13,17,20,141
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),5,NOT APPLICABLE,24,17,19,0,1,7,5,6,4,2,4,3,92
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),6,PETROL,"2,268","2,023","2,441",42,493,"1,426",910,"1,658","1,577","2,530","1,697","1,381","18,446"
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),7,PETROL/CNG,53,44,33,17,0,2,0,2,4,2,3,2,162
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),8,PETROL/HYBRID,8,10,13,0,6,15,11,23,9,26,7,8,136
2020,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),9,PETROL/LPG,0,0,1,0,0,0,0,0,0,1,0,0,2
2020,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),1,CNG ONLY,2,0,3,0,0,3,2,1,3,9,3,2,28
2020,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),2,DIESEL,821,675,835,9,71,203,212,325,465,593,701,606,"5,516"
2020,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),3,DIESEL/HYBRID,3,0,1,0,0,0,0,0,0,0,0,0,4
2020,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),4,ELECTRIC(BOV),6,2,8,0,2,10,4,10,35,18,9,26,130
2020,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),5,NOT APPLICABLE,3,4,8,0,1,11,1,4,8,2,3,11,56
2020,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),6,PETROL,"4,677","4,306","4,793",54,"1,220","3,023","2,261","3,308","3,809","6,409","6,518","5,279","45,657"
