0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),8,MEDIUM MOTOR VEHICLE,1,0,0,1,0,0,0,0,0,0,0,0,2
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),9,MEDIUM PASSENGER VEHICLE,0,1,1,0,0,2,1,1,0,0,0,0,6
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),10,OTHER THAN MENTIONED ABOVE,3,13,3,12,7,7,7,7,5,23,10,7,104
2023,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),11,TWO WHEELER(NT),191,172,177,131,204,176,192,200,209,228,372,218,"2,470"
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),1,HEAVY GOODS VEHICLE,19,39,25,17,12,12,18,15,17,24,23,21,242
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),2,HEAVY MOTOR VEHICLE,0,1,0,1,0,0,1,1,0,0,0,0,4
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),3,HEAVY PASSENGER VEHICLE,0,1,0,1,0,0,2,0,1,0,0,1,6
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),4,LIGHT GOODS VEHICLE,57,65,79,49,61,46,53,71,64,82,73,71,771
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),5,LIGHT MOTOR VEHICLE,271,249,277,254,272,331,299,288,256,407,335,356,"3,595"
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),6,LIGHT PASSENGER VEHICLE,21,16,25,18,16,14,12,21,15,28,22,17,225
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),7,MEDIUM GOODS VEHICLE,3,2,4,2,2,1,2,2,2,2,4,1,27
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),8,MEDIUM MOTOR VEHICLE,0,0,2,0,1,0,1,0,1,0,0,0,5
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),9,MEDIUM PASSENGER VEHICLE,0,2,0,8,0,1,2,0,2,1,0,4,20
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),10,OTHER THAN MENTIONED ABOVE,16,6,7,5,4,3,7,8,4,6,4,8,78
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),11,THREE WHEELER(NT),0,0,0,0,0,0,0,1,0,0,0,0,1
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),12,THREE WHEELER(T),93,62,86,57,101,82,102,91,87,151,130,120,"1,162"
2023,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),13,TWO WHEELER(NT),"2,766","2,430","3,131","2,502","2,559","2,889","2,220","2,084","2,953","5,179","3,743","2,622","35,078"
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),1,HEAVY GOODS VEHICLE,8,7,10,15,10,8,6,8,13,13,33,21,152
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),2,HEAVY MOTOR VEHICLE,0,0,0,0,3,0,1,0,0,0,0,0,4
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),3,HEAVY PASSENGER VEHICLE,0,0,0,0,0,0,0,0,0,0,1,0,1
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),4,LIGHT GOODS VEHICLE,43,37,44,28,48,28,30,37,34,38,52,43,462
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),5,LIGHT MOTOR VEHICLE,219,183,203,152,220,224,268,243,174,254,282,296,"2,718"
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),6,LIGHT PASSENGER VEHICLE,7,7,10,5,3,8,8,8,4,7,11,11,89
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),7,MEDIUM GOODS VEHICLE,0,0,0,0,0,0,0,0,0,1,0,2,3
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),8,MEDIUM MOTOR VEHICLE,7,1,4,8,4,3,5,2,1,7,4,0,46
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),9,MEDIUM PASSENGER VEHICLE,2,4,2,4,0,3,0,0,1,5,1,0,22
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),10,OTHER THAN MENTIONED ABOVE,1,3,1,2,4,5,2,2,1,2,1,5,29
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),11,THREE WHEELER(T),16,19,16,9,9,2,15,30,9,19,33,33,210
2023,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),12,TWO WHEELER(NT),"1,540","1,951","1,901","1,456","1,318","1,144",993,861,"1,003","1,326","1,359","1,162","16,014"
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),1,HEAVY GOODS VEHICLE,5,21,32,40,28,36,33,29,40,34,40,50,388
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),2,HEAVY MOTOR VEHICLE,0,0,0,1,0,1,0,1,0,0,0,0,3
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),3,HEAVY PASSENGER VEHICLE,0,0,1,0,0,0,0,0,0,0,0,0,1
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),4,LIGHT GOODS VEHICLE,44,50,39,50,38,19,16,22,22,35,40,45,420
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),5,LIGHT MOTOR VEHICLE,93,111,76,96,68,88,113,105,90,77,96,107,"1,120"
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),6,LIGHT PASSENGER VEHICLE,9,8,17,6,13,9,6,7,13,7,3,13,111
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),7,MEDIUM GOODS VEHICLE,1,2,2,1,0,2,1,2,1,2,0,3,17
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),8,MEDIUM MOTOR VEHICLE,0,0,0,0,0,0,1,0,0,0,0,0,1
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),9,MEDIUM PASSENGER VEHICLE,1,1,3,5,0,2,2,2,1,2,0,2,21
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),10,OTHER THAN MENTIONED ABOVE,2,4,1,2,0,1,3,4,3,2,4,2,28
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),11,THREE WHEELER(T),45,57,71,67,67,59,66,79,94,117,117,87,926
2023,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),12,TWO WHEELER(NT),"1,194","1,725","1,882","1,393","1,322","1,315","1,201","1,008","1,327","1,936","2,078","1,723","18,104"
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),1,HEAVY GOODS VEHICLE,0,10,10,1,1,1,0,4,1,7,9,12,56
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),2,HEAVY PASSENGER VEHICLE,0,0,1,1,0,0,0,0,0,0,0,0,2
2023,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),3,LIGHT GOODS VEHICLE,18,14,18,14,21,22,9,25,23,26,26,22,238
